{'loss': 4.5677, 'grad_norm': 1.8173993825912476, 'learning_rate': 0.0, 'epoch': 0.01}
{'loss': 0.0504, 'grad_norm': 0.14805762469768524, 'learning_rate': 0.00013798715203426124, 'epoch': 9.36}
{'loss': 0.053, 'grad_norm': 0.15994271636009216, 'learning_rate': 0.0001379014989293362, 'epoch': 9.38}
{'loss': 0.0576, 'grad_norm': 0.36009201407432556, 'learning_rate': 0.00013781584582441114, 'epoch': 9.39}
{'loss': 0.0561, 'grad_norm': 0.22344930469989777, 'learning_rate': 0.0001377301927194861, 'epoch': 9.4}
{'loss': 0.0575, 'grad_norm': 0.20447713136672974, 'learning_rate': 0.00013764453961456104, 'epoch': 9.41}
{'loss': 0.0682, 'grad_norm': 0.4039682447910309, 'learning_rate': 0.00013755888650963596, 'epoch': 9.43}
{'loss': 0.0785, 'grad_norm': 0.3975069224834442, 'learning_rate': 0.0001374732334047109, 'epoch': 9.44}
{'loss': 0.0624, 'grad_norm': 0.20988348126411438, 'learning_rate': 0.00013738758029978586, 'epoch': 9.45}
{'loss': 0.0616, 'grad_norm': 0.17806905508041382, 'learning_rate': 0.0001373019271948608, 'epoch': 9.47}
{'loss': 0.0683, 'grad_norm': 0.37097102403640747, 'learning_rate': 0.00013721627408993576, 'epoch': 9.48}
{'loss': 0.0618, 'grad_norm': 0.1727098822593689, 'learning_rate': 0.0001371306209850107, 'epoch': 9.49}
{'loss': 0.0578, 'grad_norm': 0.1905805915594101, 'learning_rate': 0.00013704496788008566, 'epoch': 9.5}
{'loss': 0.0534, 'grad_norm': 0.30812084674835205, 'learning_rate': 0.0001369593147751606, 'epoch': 9.52}
{'loss': 0.0562, 'grad_norm': 0.1899690330028534, 'learning_rate': 0.00013687366167023553, 'epoch': 9.53}
{'loss': 0.0785, 'grad_norm': 0.3202267289161682, 'learning_rate': 0.00013678800856531048, 'epoch': 9.54}
{'loss': 0.0568, 'grad_norm': 0.1841384768486023, 'learning_rate': 0.00013670235546038546, 'epoch': 9.56}
{'loss': 0.0611, 'grad_norm': 0.198934406042099, 'learning_rate': 0.0001366167023554604, 'epoch': 9.57}
{'loss': 0.0467, 'grad_norm': 0.17135566473007202, 'learning_rate': 0.00013653104925053536, 'epoch': 9.58}
{'loss': 0.0737, 'grad_norm': 0.28311780095100403, 'learning_rate': 0.0001364453961456103, 'epoch': 9.6}
{'loss': 0.0506, 'grad_norm': 0.14169977605342865, 'learning_rate': 0.00013635974304068523, 'epoch': 9.61}
{'loss': 0.0621, 'grad_norm': 0.16511867940425873, 'learning_rate': 0.00013627408993576018, 'epoch': 9.62}
{'loss': 0.0655, 'grad_norm': 0.23345759510993958, 'learning_rate': 0.00013618843683083513, 'epoch': 9.63}
{'loss': 0.0716, 'grad_norm': 0.33627957105636597, 'learning_rate': 0.00013610278372591008, 'epoch': 9.65}
{'loss': 0.0671, 'grad_norm': 0.20052891969680786, 'learning_rate': 0.00013601713062098503, 'epoch': 9.66}
{'loss': 0.0537, 'grad_norm': 0.16037234663963318, 'learning_rate': 0.00013593147751605997, 'epoch': 9.67}
{'loss': 0.0638, 'grad_norm': 0.3439887762069702, 'learning_rate': 0.00013584582441113492, 'epoch': 9.69}
{'loss': 0.0724, 'grad_norm': 0.35188835859298706, 'learning_rate': 0.00013576017130620987, 'epoch': 9.7}
{'loss': 0.0506, 'grad_norm': 0.11757922172546387, 'learning_rate': 0.0001356745182012848, 'epoch': 9.71}
{'loss': 0.0531, 'grad_norm': 0.11392877995967865, 'learning_rate': 0.00013558886509635975, 'epoch': 9.72}
{'loss': 0.0631, 'grad_norm': 0.274414986371994, 'learning_rate': 0.0001355032119914347, 'epoch': 9.74}
{'loss': 0.0545, 'grad_norm': 0.23393119871616364, 'learning_rate': 0.00013541755888650964, 'epoch': 9.75}
{'loss': 0.0844, 'grad_norm': 0.3768223226070404, 'learning_rate': 0.0001353319057815846, 'epoch': 9.76}
{'loss': 0.0624, 'grad_norm': 0.16433753073215485, 'learning_rate': 0.00013524625267665954, 'epoch': 9.78}
{'loss': 0.0582, 'grad_norm': 0.2792893946170807, 'learning_rate': 0.0001351605995717345, 'epoch': 9.79}
{'loss': 0.0631, 'grad_norm': 0.15071332454681396, 'learning_rate': 0.00013507494646680941, 'epoch': 9.8}
{'loss': 0.0584, 'grad_norm': 0.16210801899433136, 'learning_rate': 0.00013498929336188436, 'epoch': 9.82}
{'loss': 0.056, 'grad_norm': 0.17560741305351257, 'learning_rate': 0.0001349036402569593, 'epoch': 9.83}
{'loss': 0.0546, 'grad_norm': 0.27752676606178284, 'learning_rate': 0.00013481798715203426, 'epoch': 9.84}
{'loss': 0.0642, 'grad_norm': 0.34554412961006165, 'learning_rate': 0.0001347323340471092, 'epoch': 9.85}
{'loss': 0.0606, 'grad_norm': 0.3213522136211395, 'learning_rate': 0.00013464668094218416, 'epoch': 9.87}
{'loss': 0.0734, 'grad_norm': 0.77264404296875, 'learning_rate': 0.0001345610278372591, 'epoch': 9.88}
{'loss': 0.0614, 'grad_norm': 0.3810902535915375, 'learning_rate': 0.00013447537473233406, 'epoch': 9.89}
{'loss': 0.0661, 'grad_norm': 0.20707890391349792, 'learning_rate': 0.00013438972162740898, 'epoch': 9.91}
{'loss': 0.0614, 'grad_norm': 0.34792667627334595, 'learning_rate': 0.00013430406852248393, 'epoch': 9.92}
{'loss': 0.0564, 'grad_norm': 0.2749970555305481, 'learning_rate': 0.00013421841541755888, 'epoch': 9.93}
{'loss': 0.054, 'grad_norm': 0.18582822382450104, 'learning_rate': 0.00013413276231263383, 'epoch': 9.94}
{'loss': 0.0608, 'grad_norm': 0.1851627230644226, 'learning_rate': 0.00013404710920770878, 'epoch': 9.96}
{'loss': 0.0632, 'grad_norm': 0.2847188413143158, 'learning_rate': 0.00013396145610278373, 'epoch': 9.97}
{'loss': 0.0665, 'grad_norm': 0.18886682391166687, 'learning_rate': 0.00013387580299785868, 'epoch': 9.98}
{'loss': 0.0626, 'grad_norm': 0.21586047112941742, 'learning_rate': 0.00013379014989293363, 'epoch': 10.0}
{'loss': 0.0624, 'grad_norm': 0.3976004421710968, 'learning_rate': 0.00013370449678800858, 'epoch': 10.0}
{'loss': 0.0531, 'grad_norm': 0.17791517078876495, 'learning_rate': 0.00013361884368308353, 'epoch': 10.01}
{'loss': 0.0521, 'grad_norm': 0.16714265942573547, 'learning_rate': 0.00013353319057815848, 'epoch': 10.03}
{'loss': 0.0554, 'grad_norm': 0.16451963782310486, 'learning_rate': 0.00013344753747323343, 'epoch': 10.04}
{'loss': 0.0504, 'grad_norm': 0.10931243002414703, 'learning_rate': 0.00013336188436830837, 'epoch': 10.05}
{'loss': 0.0532, 'grad_norm': 0.22978080809116364, 'learning_rate': 0.00013327623126338332, 'epoch': 10.06}
{'loss': 0.0519, 'grad_norm': 0.19565562903881073, 'learning_rate': 0.00013319057815845825, 'epoch': 10.08}
{'loss': 0.0529, 'grad_norm': 0.14074060320854187, 'learning_rate': 0.0001331049250535332, 'epoch': 10.09}
{'loss': 0.0521, 'grad_norm': 0.125054731965065, 'learning_rate': 0.00013301927194860815, 'epoch': 10.1}
{'loss': 0.0522, 'grad_norm': 0.2103913426399231, 'learning_rate': 0.0001329336188436831, 'epoch': 10.12}
{'loss': 0.0496, 'grad_norm': 0.11996389925479889, 'learning_rate': 0.00013284796573875804, 'epoch': 10.13}
{'loss': 0.0633, 'grad_norm': 0.15465611219406128, 'learning_rate': 0.000132762312633833, 'epoch': 10.14}
{'loss': 0.052, 'grad_norm': 0.1583397388458252, 'learning_rate': 0.00013267665952890794, 'epoch': 10.16}
{'loss': 0.0534, 'grad_norm': 0.4096570312976837, 'learning_rate': 0.00013259100642398286, 'epoch': 10.17}
{'loss': 0.0532, 'grad_norm': 0.1342008113861084, 'learning_rate': 0.00013250535331905781, 'epoch': 10.18}
{'loss': 0.0603, 'grad_norm': 0.262481689453125, 'learning_rate': 0.00013241970021413276, 'epoch': 10.19}
{'loss': 0.0542, 'grad_norm': 0.15701819956302643, 'learning_rate': 0.0001323340471092077, 'epoch': 10.21}
{'loss': 0.0635, 'grad_norm': 0.2545226812362671, 'learning_rate': 0.00013224839400428266, 'epoch': 10.22}
{'loss': 0.0482, 'grad_norm': 0.10744836926460266, 'learning_rate': 0.0001321627408993576, 'epoch': 10.23}
{'loss': 0.0646, 'grad_norm': 0.21701475977897644, 'learning_rate': 0.00013207708779443256, 'epoch': 10.25}
{'loss': 0.0656, 'grad_norm': 0.16712772846221924, 'learning_rate': 0.0001319914346895075, 'epoch': 10.26}
{'loss': 0.0553, 'grad_norm': 0.23629270493984222, 'learning_rate': 0.00013190578158458243, 'epoch': 10.27}
{'loss': 0.0458, 'grad_norm': 0.10823807865381241, 'learning_rate': 0.00013182012847965738, 'epoch': 10.28}
{'loss': 0.0545, 'grad_norm': 0.1780242919921875, 'learning_rate': 0.00013173447537473233, 'epoch': 10.3}
{'loss': 0.0528, 'grad_norm': 0.17888465523719788, 'learning_rate': 0.00013164882226980728, 'epoch': 10.31}
{'loss': 0.0469, 'grad_norm': 0.12189391255378723, 'learning_rate': 0.00013156316916488223, 'epoch': 10.32}
{'loss': 0.0754, 'grad_norm': 0.33584675192832947, 'learning_rate': 0.00013147751605995718, 'epoch': 10.34}
{'loss': 0.0519, 'grad_norm': 0.26844522356987, 'learning_rate': 0.00013139186295503213, 'epoch': 10.35}
{'loss': 0.0472, 'grad_norm': 0.1645870804786682, 'learning_rate': 0.00013130620985010705, 'epoch': 10.36}
{'loss': 0.0673, 'grad_norm': 0.17697423696517944, 'learning_rate': 0.000131220556745182, 'epoch': 10.38}
{'loss': 0.055, 'grad_norm': 0.15270859003067017, 'learning_rate': 0.00013113490364025695, 'epoch': 10.39}
{'loss': 0.0531, 'grad_norm': 0.13252367079257965, 'learning_rate': 0.0001310492505353319, 'epoch': 10.4}
{'loss': 0.0551, 'grad_norm': 0.15459352731704712, 'learning_rate': 0.00013096359743040685, 'epoch': 10.41}
{'loss': 0.0702, 'grad_norm': 0.4073546826839447, 'learning_rate': 0.00013087794432548183, 'epoch': 10.43}
{'loss': 0.0561, 'grad_norm': 0.1914839893579483, 'learning_rate': 0.00013079229122055677, 'epoch': 10.44}
{'loss': 0.0627, 'grad_norm': 0.2221696972846985, 'learning_rate': 0.0001307066381156317, 'epoch': 10.45}
{'loss': 0.0707, 'grad_norm': 0.3736211061477661, 'learning_rate': 0.00013062098501070665, 'epoch': 10.47}
{'loss': 0.0566, 'grad_norm': 0.17107513546943665, 'learning_rate': 0.0001305353319057816, 'epoch': 10.48}
{'loss': 0.0534, 'grad_norm': 0.13048100471496582, 'learning_rate': 0.00013044967880085655, 'epoch': 10.49}
{'loss': 0.0522, 'grad_norm': 0.19410324096679688, 'learning_rate': 0.0001303640256959315, 'epoch': 10.5}
{'loss': 0.066, 'grad_norm': 0.2554778754711151, 'learning_rate': 0.00013027837259100644, 'epoch': 10.52}
{'loss': 0.0454, 'grad_norm': 0.09696368873119354, 'learning_rate': 0.0001301927194860814, 'epoch': 10.53}
{'loss': 0.0584, 'grad_norm': 0.1560727208852768, 'learning_rate': 0.00013010706638115632, 'epoch': 10.54}
{'loss': 0.0574, 'grad_norm': 0.14746448397636414, 'learning_rate': 0.00013002141327623126, 'epoch': 10.56}
{'loss': 0.0637, 'grad_norm': 0.20673510432243347, 'learning_rate': 0.00012993576017130621, 'epoch': 10.57}
{'loss': 0.0482, 'grad_norm': 0.11574172228574753, 'learning_rate': 0.00012985010706638116, 'epoch': 10.58}
{'loss': 0.0512, 'grad_norm': 0.11556252837181091, 'learning_rate': 0.0001297644539614561, 'epoch': 10.6}
{'loss': 0.0553, 'grad_norm': 0.35200825333595276, 'learning_rate': 0.00012967880085653106, 'epoch': 10.61}
{'loss': 0.0604, 'grad_norm': 0.11221232265233994, 'learning_rate': 0.000129593147751606, 'epoch': 10.62}
{'loss': 0.0664, 'grad_norm': 0.15541233122348785, 'learning_rate': 0.00012950749464668096, 'epoch': 10.63}
{'loss': 0.0563, 'grad_norm': 0.13560520112514496, 'learning_rate': 0.00012942184154175588, 'epoch': 10.65}
{'loss': 0.0548, 'grad_norm': 0.10824146121740341, 'learning_rate': 0.00012933618843683083, 'epoch': 10.66}
{'loss': 0.0563, 'grad_norm': 0.35423392057418823, 'learning_rate': 0.00012925053533190578, 'epoch': 10.67}
{'loss': 0.0556, 'grad_norm': 0.28936833143234253, 'learning_rate': 0.00012916488222698073, 'epoch': 10.69}
{'loss': 0.0603, 'grad_norm': 0.1314680278301239, 'learning_rate': 0.00012907922912205568, 'epoch': 10.7}
{'loss': 0.0594, 'grad_norm': 0.15586590766906738, 'learning_rate': 0.00012899357601713063, 'epoch': 10.71}
{'loss': 0.0697, 'grad_norm': 0.14098374545574188, 'learning_rate': 0.00012890792291220558, 'epoch': 10.72}
{'loss': 0.0572, 'grad_norm': 0.2517990171909332, 'learning_rate': 0.00012882226980728053, 'epoch': 10.74}
{'loss': 0.0668, 'grad_norm': 0.33198851346969604, 'learning_rate': 0.00012873661670235545, 'epoch': 10.75}
{'loss': 0.0582, 'grad_norm': 0.17154061794281006, 'learning_rate': 0.0001286509635974304, 'epoch': 10.76}
{'loss': 0.0598, 'grad_norm': 0.21313336491584778, 'learning_rate': 0.00012856531049250535, 'epoch': 10.78}
{'loss': 0.0544, 'grad_norm': 0.23913735151290894, 'learning_rate': 0.0001284796573875803, 'epoch': 10.79}
{'loss': 0.0645, 'grad_norm': 0.31477874517440796, 'learning_rate': 0.00012839400428265525, 'epoch': 10.8}
{'loss': 0.0537, 'grad_norm': 0.12286924570798874, 'learning_rate': 0.0001283083511777302, 'epoch': 10.82}
{'loss': 0.0638, 'grad_norm': 0.1606738418340683, 'learning_rate': 0.00012822269807280515, 'epoch': 10.83}
{'loss': 0.0551, 'grad_norm': 0.12501326203346252, 'learning_rate': 0.00012813704496788007, 'epoch': 10.84}
{'loss': 0.0493, 'grad_norm': 0.4538276791572571, 'learning_rate': 0.00012805139186295502, 'epoch': 10.85}
{'loss': 0.0681, 'grad_norm': 0.2544139623641968, 'learning_rate': 0.00012796573875802997, 'epoch': 10.87}
{'loss': 0.0551, 'grad_norm': 0.23414525389671326, 'learning_rate': 0.00012788008565310495, 'epoch': 10.88}
{'loss': 0.0529, 'grad_norm': 0.15082590281963348, 'learning_rate': 0.0001277944325481799, 'epoch': 10.89}
{'loss': 0.0676, 'grad_norm': 0.27451691031455994, 'learning_rate': 0.00012770877944325484, 'epoch': 10.91}
{'loss': 0.0584, 'grad_norm': 0.1705310344696045, 'learning_rate': 0.00012762312633832977, 'epoch': 10.92}
{'loss': 0.0575, 'grad_norm': 0.13939785957336426, 'learning_rate': 0.00012753747323340472, 'epoch': 10.93}
{'loss': 0.0556, 'grad_norm': 0.14483998715877533, 'learning_rate': 0.00012745182012847966, 'epoch': 10.94}
{'loss': 0.0673, 'grad_norm': 0.3356231451034546, 'learning_rate': 0.00012736616702355461, 'epoch': 10.96}
{'loss': 0.0608, 'grad_norm': 0.20820222795009613, 'learning_rate': 0.00012728051391862956, 'epoch': 10.97}
{'loss': 0.0575, 'grad_norm': 0.1435692310333252, 'learning_rate': 0.0001271948608137045, 'epoch': 10.98}
{'loss': 0.0545, 'grad_norm': 0.14832516014575958, 'learning_rate': 0.00012710920770877946, 'epoch': 11.0}
{'loss': 0.1502, 'grad_norm': 0.9541212320327759, 'learning_rate': 0.0001270235546038544, 'epoch': 11.0}
{'loss': 0.0485, 'grad_norm': 0.09711993485689163, 'learning_rate': 0.00012693790149892933, 'epoch': 11.01}
{'loss': 0.0492, 'grad_norm': 0.11014517396688461, 'learning_rate': 0.00012685224839400428, 'epoch': 11.03}
{'loss': 0.0509, 'grad_norm': 0.12353824079036713, 'learning_rate': 0.00012676659528907923, 'epoch': 11.04}
{'loss': 0.0424, 'grad_norm': 0.10354270786046982, 'learning_rate': 0.00012668094218415418, 'epoch': 11.05}
{'loss': 0.0551, 'grad_norm': 0.1562749147415161, 'learning_rate': 0.00012659528907922913, 'epoch': 11.06}
{'loss': 0.0474, 'grad_norm': 0.2603456974029541, 'learning_rate': 0.00012650963597430408, 'epoch': 11.08}
{'loss': 0.0503, 'grad_norm': 0.14658935368061066, 'learning_rate': 0.00012642398286937903, 'epoch': 11.09}
{'loss': 0.0462, 'grad_norm': 0.1389920860528946, 'learning_rate': 0.00012633832976445398, 'epoch': 11.1}
{'loss': 0.0487, 'grad_norm': 0.11507308483123779, 'learning_rate': 0.0001262526766595289, 'epoch': 11.12}
{'loss': 0.0623, 'grad_norm': 0.2736113369464874, 'learning_rate': 0.00012616702355460385, 'epoch': 11.13}
{'loss': 0.052, 'grad_norm': 0.1931980699300766, 'learning_rate': 0.0001260813704496788, 'epoch': 11.14}
{'loss': 0.0548, 'grad_norm': 0.20962440967559814, 'learning_rate': 0.00012599571734475375, 'epoch': 11.16}
{'loss': 0.054, 'grad_norm': 0.1868969202041626, 'learning_rate': 0.0001259100642398287, 'epoch': 11.17}
{'loss': 0.0502, 'grad_norm': 0.14420950412750244, 'learning_rate': 0.00012582441113490365, 'epoch': 11.18}
{'loss': 0.061, 'grad_norm': 0.15602907538414001, 'learning_rate': 0.0001257387580299786, 'epoch': 11.19}
{'loss': 0.0527, 'grad_norm': 0.11904004216194153, 'learning_rate': 0.00012565310492505352, 'epoch': 11.21}
{'loss': 0.0505, 'grad_norm': 0.1210312768816948, 'learning_rate': 0.00012556745182012847, 'epoch': 11.22}
{'loss': 0.0613, 'grad_norm': 0.13474437594413757, 'learning_rate': 0.00012548179871520342, 'epoch': 11.23}
{'loss': 0.0597, 'grad_norm': 0.2156539410352707, 'learning_rate': 0.00012539614561027837, 'epoch': 11.25}
{'loss': 0.0503, 'grad_norm': 0.1573861688375473, 'learning_rate': 0.00012531049250535332, 'epoch': 11.26}
{'loss': 0.0553, 'grad_norm': 0.15175899863243103, 'learning_rate': 0.00012522483940042827, 'epoch': 11.27}
{'loss': 0.0664, 'grad_norm': 0.16772261261940002, 'learning_rate': 0.00012513918629550322, 'epoch': 11.28}
{'loss': 0.0471, 'grad_norm': 0.2014918327331543, 'learning_rate': 0.00012505353319057817, 'epoch': 11.3}
{'loss': 0.0766, 'grad_norm': 0.5134701728820801, 'learning_rate': 0.00012496788008565312, 'epoch': 11.31}
{'loss': 0.0561, 'grad_norm': 0.15699663758277893, 'learning_rate': 0.00012488222698072806, 'epoch': 11.32}
{'loss': 0.0594, 'grad_norm': 0.1588747501373291, 'learning_rate': 0.00012479657387580301, 'epoch': 11.34}
{'loss': 0.0558, 'grad_norm': 0.22176730632781982, 'learning_rate': 0.00012471092077087796, 'epoch': 11.35}
{'loss': 0.0641, 'grad_norm': 0.5188316702842712, 'learning_rate': 0.0001246252676659529, 'epoch': 11.36}
{'loss': 0.0585, 'grad_norm': 0.16480420529842377, 'learning_rate': 0.00012453961456102786, 'epoch': 11.38}
{'loss': 0.0499, 'grad_norm': 0.11814375966787338, 'learning_rate': 0.00012445396145610278, 'epoch': 11.39}
{'loss': 0.0614, 'grad_norm': 0.22018487751483917, 'learning_rate': 0.00012436830835117773, 'epoch': 11.4}
{'loss': 0.0547, 'grad_norm': 0.12151848524808884, 'learning_rate': 0.00012428265524625268, 'epoch': 11.41}
{'loss': 0.0512, 'grad_norm': 0.10655827820301056, 'learning_rate': 0.00012419700214132763, 'epoch': 11.43}
{'loss': 0.0443, 'grad_norm': 0.096564382314682, 'learning_rate': 0.00012411134903640258, 'epoch': 11.44}
{'loss': 0.0557, 'grad_norm': 0.166244775056839, 'learning_rate': 0.00012402569593147753, 'epoch': 11.45}
{'loss': 0.0645, 'grad_norm': 0.2173146903514862, 'learning_rate': 0.00012394004282655248, 'epoch': 11.47}
{'loss': 0.0518, 'grad_norm': 0.17714354395866394, 'learning_rate': 0.00012385438972162743, 'epoch': 11.48}
{'loss': 0.0523, 'grad_norm': 0.13374562561511993, 'learning_rate': 0.00012376873661670235, 'epoch': 11.49}
{'loss': 0.0482, 'grad_norm': 0.11365268379449844, 'learning_rate': 0.0001236830835117773, 'epoch': 11.5}
{'loss': 0.056, 'grad_norm': 0.15843063592910767, 'learning_rate': 0.00012359743040685225, 'epoch': 11.52}
{'loss': 0.0502, 'grad_norm': 0.24429820477962494, 'learning_rate': 0.0001235117773019272, 'epoch': 11.53}
{'loss': 0.047, 'grad_norm': 0.11523645371198654, 'learning_rate': 0.00012342612419700215, 'epoch': 11.54}
{'loss': 0.0588, 'grad_norm': 0.1472129076719284, 'learning_rate': 0.0001233404710920771, 'epoch': 11.56}
{'loss': 0.0541, 'grad_norm': 0.11364481598138809, 'learning_rate': 0.00012325481798715205, 'epoch': 11.57}
{'loss': 0.0488, 'grad_norm': 0.09498704224824905, 'learning_rate': 0.00012316916488222697, 'epoch': 11.58}
{'loss': 0.0581, 'grad_norm': 0.12810052931308746, 'learning_rate': 0.00012308351177730192, 'epoch': 11.6}
{'loss': 0.0595, 'grad_norm': 0.12501439452171326, 'learning_rate': 0.00012299785867237687, 'epoch': 11.61}
{'loss': 0.0686, 'grad_norm': 0.2057979851961136, 'learning_rate': 0.00012291220556745182, 'epoch': 11.62}
{'loss': 0.0684, 'grad_norm': 0.14716756343841553, 'learning_rate': 0.00012282655246252677, 'epoch': 11.63}
{'loss': 0.0626, 'grad_norm': 0.39860841631889343, 'learning_rate': 0.00012274089935760172, 'epoch': 11.65}
{'loss': 0.0531, 'grad_norm': 0.12731428444385529, 'learning_rate': 0.00012265524625267667, 'epoch': 11.66}
{'loss': 0.0551, 'grad_norm': 0.15339700877666473, 'learning_rate': 0.00012256959314775162, 'epoch': 11.67}
{'loss': 0.0557, 'grad_norm': 0.1534433364868164, 'learning_rate': 0.00012248394004282654, 'epoch': 11.69}
{'loss': 0.0699, 'grad_norm': 0.38007378578186035, 'learning_rate': 0.0001223982869379015, 'epoch': 11.7}
{'loss': 0.0574, 'grad_norm': 0.2447696179151535, 'learning_rate': 0.00012231263383297644, 'epoch': 11.71}
{'loss': 0.0563, 'grad_norm': 0.14518247544765472, 'learning_rate': 0.0001222269807280514, 'epoch': 11.72}
{'loss': 0.0565, 'grad_norm': 0.1329311728477478, 'learning_rate': 0.00012214132762312634, 'epoch': 11.74}
{'loss': 0.0618, 'grad_norm': 0.13794203102588654, 'learning_rate': 0.0001220556745182013, 'epoch': 11.75}
